region,Resource,cluster,R_ID,zone,voltage_level,CapRes,THERM,DISP,NDISP,STOR,DR,HEAT,NACC,TRADER,HYDRO,RPS,CES,Commit,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_size,Min_Cap_MW,Max_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_cost_per_MWyr,Fixed_OM_cost_per_MWyr,capex_mwh,Inv_cost_per_MWhyr,Fixed_OM_cost_per_MWhyr,Var_OM_cost_per_MWh,Var_OM_cost_per_MWh_in,Externality_cost_MWh,Start_cost_per_MW,Start_fuel_MMBTU_per_MW,Heat_rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_power,Self_disch,Eff_up,Eff_down,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_DSM_delay,Ramp_Up_percentage,Ramp_Dn_percentage,Up_time,Down_time,NACC_Eff,NACC_Peak_to_Base,Reg_Up,Reg_Dn,Rsv_Up,Rsv_Dn,Reg_Cost,Rsv_Cost,spur_miles,spur_line_capex,interconnect_annuity,regional_cost_multiplier,lcoe,ids,waccnomtech,cap_recovery_years,Hydro_level,Existing_Charge_Cap_MW,unit_id_pudl,CF,plant_id_eia,fixed_o_m_mw_std,Inv_cost_charge_per_MWyr,Fixed_OM_cost_charge_per_MWyr,resource_type
WECC_NMAZ,naturalgas_ccs100_mid,0,125,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,2261352.091,142972,36020,0,0,0,6,0,0,95,0,7.89,0,0,rockies_naturalgas_ccs100,0.6,0,1,1,1,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0.861,0,0,0,30,0,0,0,0,0,0,0,0,NGCCS
WECC_NMAZ,landbasedwind_ltrg1_mid_70,1,126,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3074.515,0,0,1161777.914,99207,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23.56,0,21265.235,0.955,37.461,"(94,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,landbasedwind_ltrg1_mid_70,2,127,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12595.034,0,0,1161777.914,96024,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,54.695,0,18082.199,0.955,39.594,"(1098,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,landbasedwind_ltrg1_mid_70,3,128,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16831.532,0,0,1161777.914,95418,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28.276,0,17476.234,0.955,40.458,"(114,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,landbasedwind_ltrg1_mid_70,4,129,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12053.926,0,0,1161777.914,97464,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,35.779,0,19522.389,0.955,42.351,"(99,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,landbasedwind_ltrg1_mid_70,5,130,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15055.503,0,0,1161777.914,94197,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,41.741,0,16255.642,0.955,42.892,"(1096,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,landbasedwind_ltrg1_mid_70,6,131,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8655.364,0,0,1161777.914,97910,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,42.132,0,19968.814,0.955,43.816,"(72,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,landbasedwind_ltrg1_mid_70,7,132,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,385.631,0,0,1161777.914,89394,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21.15,0,11452.134,0.955,44.685,"(1895,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,landbasedwind_ltrg1_mid_70,8,133,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,13529.196,0,0,1161777.914,100461,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,44.598,0,22519.583,0.955,44.942,"(89,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,landbasedwind_ltrg1_mid_70,9,134,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8800.465,0,0,1161777.914,99038,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,44.627,0,21096.491,0.955,45.987,"(74,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,landbasedwind_ltrg1_mid_70,10,135,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,22094.208,0,0,1161777.914,94891,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,39.07,0,16949.051,0.955,46.228,"(1102,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,1,136,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,9164.975,0,0,758422.779,51442,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.838,0,2334.806,0.965,35.323,"(1009,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,2,137,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5535.029,0,0,758422.779,51901,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.599,0,2793.958,0.965,35.821,"(1415,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,3,138,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4671.887,0,0,758422.779,52986,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.02,0,3878.419,0.965,36.145,"(963,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,4,139,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4898.25,0,0,758422.779,51034,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.468,0,1926.795,0.965,36.335,"(2896,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,5,140,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,37147.5,0,0,758422.779,53869,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.887,0,4761.709,0.965,36.595,"(78,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,6,141,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15323.71,0,0,758422.779,54117,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.703,0,5009.667,0.965,36.681,"(1435,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,7,142,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16407.067,0,0,758422.779,54461,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17.951,0,5353.356,0.965,36.848,"(1008,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,8,143,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2819.25,0,0,758422.779,52518,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.45,0,3410.995,0.965,36.914,"(2868,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,9,144,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,11605.5,0,0,758422.779,52041,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.413,0,2933.364,0.965,37.07,"(2040,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,10,145,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4270.5,0,0,758422.779,53490,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14.155,0,4382.215,0.965,37.501,"(2891,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,11,146,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,13634.578,0,0,758422.779,56058,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21.282,0,6950.474,0.965,37.577,"(987,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,12,147,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10944.143,0,0,758422.779,56346,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.755,0,7238.642,0.965,37.582,"(1418,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,13,148,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,34325.823,0,0,758422.779,57074,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20.092,0,7966.939,0.965,37.905,"(68,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,14,149,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,18877.5,0,0,758422.779,54461,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.591,0,5353.343,0.965,37.932,"(2025,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,15,150,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3460.5,0,0,758422.779,54485,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.154,0,5377.379,0.965,37.945,"(2866,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,utilitypv_losangeles_mid_70_0_2,16,151,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,23750.286,0,0,758422.779,57351,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23.836,0,8243.458,0.965,38.151,"(1005,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_PNW,naturalgas_ccavgcf_mid,0,152,5,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,-1,0,0,830174.546,62967,11928,0,0,0,1.54,0,0,95,2,6.27,0,0,ZCF,0.2,0,1,1,1,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,1.032,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_cc
WECC_PNW,naturalgas_ctavgcf_mid,0,153,5,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,-1,0,0,646953.67,49333,6673,0,0,0,4.3,0,0,123,3.5,9.9,0,0,ZCF,0.3,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.038,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_ct
WECC_PNW,battery_mid,0,154,5,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,128342.379,12892,3208,147407.732,14807,3685,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024,0,0,0,15,0,0,0,0,0,0,0,0,battery
WECC_PNW,nuclear_mid,0,155,5,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,6211583.808,454552,116151,0,0,0,2.26,0,0,256,0,10.46,0,0,pacific_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,1.087,0,0,0,40,0,0,0,0,0,0,0,0,nuclear
WECC_PNW,landbasedwind_ltrg1_mid_70,1,156,5,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,9709.262,0,0,1161777.914,118892,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16.024,0,15587.132,1.266,58.915,"(2874, 2830, 2870)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_PNW,landbasedwind_ltrg1_mid_70,2,157,5,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1968.975,0,0,1161777.914,119664,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20.543,0,16359.297,1.266,59.644,"(3599,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_PNW,landbasedwind_ltrg1_mid_70,3,158,5,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2489.4,0,0,1161777.914,118086,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17.092,0,14781.013,1.266,64.648,"(3575,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_PNW,landbasedwind_ltrg1_mid_70,4,159,5,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6687.336,0,0,1161777.914,120769,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.318,0,17464.887,1.266,64.666,"(2850,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_PNW,utilitypv_losangeles_mid_70_0_2,1,160,5,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12015,0,0,758422.779,61270,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.484,0,10939.084,0.989,56.779,"(2234,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_PNW,utilitypv_losangeles_mid_70_0_2,2,161,5,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,30890.25,0,0,758422.779,62955,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.758,0,12624.196,0.989,57.485,"(2219, 2208)",0,30,0,0,0,0,0,0,0,0,solar
WECC_PNW,utilitypv_losangeles_mid_70_0_2,3,162,5,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15153.75,0,0,758422.779,60907,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.41,0,10576.099,0.989,58.062,"(2743,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_PNW,utilitypv_losangeles_mid_70_0_2,4,163,5,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,53619.75,0,0,758422.779,65758,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.556,0,15427.567,0.989,58.347,"(2226, 2237)",0,30,0,0,0,0,0,0,0,0,solar
WECC_PNW,offshorewind_otrg6_mid_floating_1_150,1,164,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2062.329,0,0,2500580.326,464362,62821,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.84,0,283504.005,1,114.78,"(3,)",0,30,0,0,0,0,0,0,0,0,offshore_wind
WECC_PNW,offshorewind_otrg6_mid_floating_1_150,2,165,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4542.184,0,0,2500580.326,478195,62821,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.743,0,297337.008,1,127.076,"(4,)",0,30,0,0,0,0,0,0,0,0,offshore_wind
WECC_PNW,offshorewind_otrg6_mid_floating_1_150,3,166,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6984.985,0,0,2500580.326,483688,62821,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.27,0,302830.197,1,138.338,"(5,)",0,30,0,0,0,0,0,0,0,0,offshore_wind
WECC_WYCO,naturalgas_ccavgcf_mid,0,167,6,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,830174.546,50501,11928,0,0,0,1.54,0,0,95,2,6.27,0,0,ZCF,0.2,0,1,1,1,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0.828,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_cc
WECC_WYCO,naturalgas_ctavgcf_mid,0,168,6,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,0,-1,0,0,646953.67,38489,6673,0,0,0,4.3,0,0,123,3.5,9.9,0,0,ZCF,0.3,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_ct
WECC_WYCO,battery_mid,0,169,6,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,128342.379,12482,3208,147407.732,14336,3685,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991,0,0,0,15,0,0,0,0,0,0,0,0,battery
WECC_WYCO,nuclear_mid,0,170,6,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,6211583.808,406747,116151,0,0,0,2.26,0,0,256,0,10.46,0,0,rockies_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,0.972,0,0,0,40,0,0,0,0,0,0,0,0,nuclear
WECC_WYCO,naturalgas_ccs100_mid,0,171,6,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,2261352.091,134436,36020,0,0,0,6,0,0,95,0,7.89,0,0,rockies_naturalgas_ccs100,0.6,0,1,1,1,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0.809,0,0,0,30,0,0,0,0,0,0,0,0,NGCCS
WECC_WYCO,landbasedwind_ltrg1_mid_70,1,172,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6168.15,0,0,1161777.914,87560,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26.283,0,9618.355,0.955,33.381,"(705,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_WYCO,landbasedwind_ltrg1_mid_70,2,173,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,9793.575,0,0,1161777.914,88055,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.583,0,10113.312,0.955,35.425,"(702,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_WYCO,landbasedwind_ltrg1_mid_70,3,174,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,14611.05,0,0,1161777.914,89494,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17.128,0,11552.576,0.955,36.864,"(710,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_WYCO,landbasedwind_ltrg1_mid_70,4,175,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,14783.85,0,0,1161777.914,89732,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.72,0,11790.414,0.955,38.63,"(708,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_WYCO,landbasedwind_ltrg1_mid_70,5,176,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15652.501,0,0,1161777.914,98049,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.759,0,20107.495,0.955,40.336,"(955,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_WYCO,landbasedwind_ltrg1_mid_70,6,177,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20017.583,0,0,1161777.914,91663,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16.232,0,13721.595,0.955,40.398,"(720,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_WYCO,landbasedwind_ltrg1_mid_70,7,178,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15610.725,0,0,1161777.914,93979,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14.927,0,16037.508,0.955,41.854,"(698,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_WYCO,landbasedwind_ltrg1_mid_70,8,179,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,18282.116,0,0,1161777.914,97014,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16.027,0,19072.614,0.955,42.856,"(701,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_WYCO,utilitypv_losangeles_mid_70_0_2,1,180,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5649.75,0,0,758422.779,51601,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.718,0,1920.724,0.977,39.045,"(593,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_WYCO,utilitypv_losangeles_mid_70_0_2,2,181,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,30388.5,0,0,758422.779,55366,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.039,0,5685.409,0.977,39.365,"(881,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_WYCO,utilitypv_losangeles_mid_70_0_2,3,182,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,11292.75,0,0,758422.779,54089,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.194,0,4408.305,0.977,39.94,"(601,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_WYCO,utilitypv_losangeles_mid_70_0_2,4,183,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,51333.75,0,0,758422.779,58112,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.658,0,8431.51,0.977,40.397,"(880,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_WYCO,utilitypv_losangeles_mid_70_0_2,5,184,6,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,9605.25,0,0,758422.779,55341,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.064,0,5660.273,0.977,40.465,"(577,)",0,30,0,0,0,0,0,0,0,0,solar
CA_N,ev_load_shifting,1,185,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7498.595,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flexible_load
